x f_ref exact2 adapted2 nu12 exact3 adapted3 nu13 exact4 adapted4 nu14
0.655000000000 0.619869738142 0.165818994852 0.048362766050 0.021815859974 0.024631721715 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.660000000000 0.624573280236 0.169756170065 0.050465251013 0.022705454751 0.026291228707 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.665000000000 0.629276822331 0.173744266095 0.052615464331 0.023611166318 0.028009533995 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.670000000000 0.633980364425 0.177783841185 0.054813772930 0.024532930281 0.029787282180 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.675000000000 0.638683906519 0.181875481510 0.057060562327 0.025470684405 0.031625150120 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.680000000000 0.643387448613 0.186019802466 0.059356237277 0.026424368581 0.033523848412 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.685000000000 0.648090990707 0.190217450043 0.061701222458 0.027393924782 0.035484122984 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.690000000000 0.652794532801 0.194469102315 0.064095963213 0.028379297040 0.037506756806 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.695000000000 0.657498074895 0.198775471033 0.066540926332 0.029380431402 0.039592571737 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.700000000000 0.662201616989 0.203137303340 0.069036600896 0.030397275906 0.041742430504 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.705000000000 0.666905159083 0.207555383630 0.071583499172 0.031429780548 0.043957238847 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.710000000000 0.671608701177 0.212030535537 0.074182157572 0.032477897253 0.046237947818 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.715000000000 0.676312243271 0.216563624102 0.076833137683 0.033541579849 0.048585556279 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.720000000000 0.681015785365 0.221155558096 0.079537027356 0.034620784040 0.051001113587 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.725000000000 0.685719327459 0.225807292544 0.082294441889 0.035715467382 0.053485722513 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.730000000000 0.690422869553 0.230519831461 0.085106025278 0.036825589257 0.056040542392 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.735000000000 0.695126411647 0.235294230813 0.087972451567 0.037951110852 0.058666792548 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.740000000000 0.699829953741 0.240131601736 0.090894426291 0.039091995138 0.061365756011 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.745000000000 0.704533495835 0.245033114035 0.093872688024 0.040248206848 0.064138783556 0.000024574183 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.750000000000 0.709237037929 0.250000000000 0.096908010049 0.041419712460 0.066987298108 0.000102488963 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.755000000000 0.713940580023 0.255033558559 0.100001202139 0.042606480176 0.069912799539 0.000234536233 0.000000000000 0.000033558559 0.000000000000 0.000000000000
0.760000000000 0.718644122117 0.260135159822 0.103153112486 0.043808479906 0.072916869919 0.000421509402 0.000000000000 0.000135159822 0.000000000000 0.000000000000
0.765000000000 0.723347664211 0.265306250053 0.106364629772 0.045025683253 0.076001179247 0.000664239757 0.000000000000 0.000306250053 0.000000000000 0.000000000000
0.770000000000 0.728051206305 0.270548357117 0.109636685399 0.046258063495 0.079167491750 0.000963598546 0.000000000000 0.000548357117 0.000000000000 0.000000000000
0.775000000000 0.732754748399 0.275863096463 0.112970255906 0.047505595574 0.082417672788 0.001320499235 0.000000000000 0.000863096463 0.000000000000 0.000000000000
0.780000000000 0.737458290493 0.281252177707 0.116366365562 0.048768256078 0.085753696456 0.001735899941 0.000000000000 0.001252177707 0.000000000000 0.000000000000
0.785000000000 0.742161832587 0.286717411893 0.119826089190 0.050046023235 0.089177653967 0.002210806070 0.000000000000 0.001717411893 0.000000000000 0.000000000000
0.790000000000 0.746865374681 0.292260719511 0.123350555212 0.051338876896 0.092691762912 0.002746273163 0.000000000000 0.002260719511 0.000000000000 0.000000000000
0.795000000000 0.751568916775 0.297884139376 0.126940948955 0.052646798525 0.096298377511 0.003343409992 0.000000000000 0.002884139376 0.000000000000 0.000000000000
