s lambda f_ref adapted2 nu12 gap2 adapted3 nu13 gap3 adapted4 nu14 gap4
0.270000000000 0.884820278079 0.867277445480 0.197151168925 0.056943029117 0.140208139808 0.016114588067 0.000000000000 0.016114588067 0.000000000000 0.000000000000 0.000000000000
0.271666666667 0.882867931386 0.865366748850 0.193928398958 0.055847282366 0.138081116593 0.014930516616 0.000000000000 0.014930516616 0.000000000000 0.000000000000 0.000000000000
0.273333333333 0.880878921527 0.863420171201 0.190698195145 0.054758275820 0.135939919325 0.013781501502 0.000000000000 0.013781501502 0.000000000000 0.000000000000 0.000000000000
0.275000000000 0.878851837985 0.861436332108 0.187460168137 0.053675782511 0.133784385626 0.012668451811 0.000000000000 0.012668451811 0.000000000000 0.000000000000 0.000000000000
0.276666666667 0.876785168913 0.859413751977 0.184213890554 0.052599567392 0.131614323162 0.011592322452 0.000000000000 0.011592322452 0.000000000000 0.000000000000 0.000000000000
0.278333333333 0.874677290658 0.857350841791 0.180958892899 0.051529386260 0.129429506638 0.010554118463 0.000000000000 0.010554118463 0.000000000000 0.000000000000 0.000000000000
0.280000000000 0.872526455829 0.855245891438 0.177694658899 0.050464984530 0.127229674370 0.009554899891 0.000000000000 0.009554899891 0.000000000000 0.000000000000 0.000000000000
0.281666666667 0.870330779694 0.853097056394 0.174420620175 0.049406095833 0.125014524342 0.008595787311 0.000000000000 0.008595787311 0.000000000000 0.000000000000 0.000000000000
0.283333333333 0.868088224570 0.850902342446 0.171136150095 0.048352440415 0.122783709680 0.007677968118 0.000000000000 0.007677968118 0.000000000000 0.000000000000 0.000000000000
0.285000000000 0.865796581869 0.848659588123 0.167840556691 0.047303723290 0.120536833401 0.006802703716 0.000000000000 0.006802703716 0.000000000000 0.000000000000 0.000000000000
0.286666666667 0.863453451322 0.846366444361 0.164533074430 0.046259632097 0.118273442332 0.005971337788 0.000000000000 0.005971337788 0.000000000000 0.000000000000 0.000000000000
0.288333333333 0.861056216842 0.844020350883 0.161212854622 0.045219834620 0.115993020002 0.005185305830 0.000000000000 0.005185305830 0.000000000000 0.000000000000 0.000000000000
0.290000000000 0.858602018330 0.841618508605 0.157878954182 0.044183975871 0.113694978311 0.004446146223 0.000000000000 0.004446146223 0.000000000000 0.000000000000 0.000000000000
0.291666666667 0.856087718544 0.839157847215 0.154530322380 0.043151674671 0.111378647709 0.003755513161 0.000000000000 0.003755513161 0.000000000000 0.000000000000 0.000000000000
0.293333333333 0.853509863962 0.836634986864 0.151165785138 0.042122519592 0.109043265545 0.003115191819 0.000000000000 0.003115191819 0.000000000000 0.000000000000 0.000000000000
0.295000000000 0.850864638208 0.834046192593 0.147784026285 0.041096064129 0.106687962156 0.002527116292 0.000000000000 0.002527116292 0.000000000000 0.000000000000 0.000000000000
0.296666666667 0.848147806287 0.831387319753 0.144383565044 0.040071820889 0.104311744155 0.001993390943 0.000000000000 0.001993390943 0.000000000000 0.000000000000 0.000000000000
0.298333333333 0.845354647256 0.828653748114 0.140962728766 0.039049254576 0.101913474189 0.001516316007 0.000000000000 0.001516316007 0.000000000000 0.000000000000 0.000000000000
0.300000000000 0.842479872305 0.825840301696 0.137519619646 0.038027773423 0.099491846223 0.001098418555 0.000000000000 0.001098418555 0.000000000000 0.000000000000 0.000000000000
0.301666666667 0.839517524152 0.822941150304 0.134052073737 0.037006718639 0.097045355098 0.000742490283 0.000000000000 0.000742490283 0.000000000000 0.000000000000 0.000000000000
0.303333333333 0.836460852272 0.819949687423 0.130557609947 0.035985351289 0.094572258658 0.000451634088 0.000000000000 0.000451634088 0.000000000000 0.000000000000 0.000000000000
0.305000000000 0.833302156461 0.816858377124 0.127033365912 0.034962835793 0.092070530119 0.000229322105 0.000000000000 0.000229322105 0.000000000000 0.000000000000 0.000000000000
0.306666666667 0.830032588321 0.813658559770 0.123476016370 0.033938218924 0.089537797446 0.000079468902 0.000000000000 0.000079468902 0.000000000000 0.000000000000 0.000000000000
0.308333333333 0.826641895922 0.810340202142 0.119881667856 0.032910402705 0.086971265151 0.000006525045 0.000000000000 0.000006525045 0.000000000000 0.000000000000 0.000000000000
0.310000000000 0.823118090415 0.806891571153 0.116245720808 0.031878108920 0.084367611889 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.311666666667 0.819447003275 0.803298800538 0.112562685884 0.030839831813 0.081722854071 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.313333333333 0.815611686799 0.799545304147 0.108825934527 0.029793773849 0.079032160678 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.315000000000 0.811591584198 0.795610963735 0.105027352658 0.028737756483 0.076289596175 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.316666666667 0.807361350746 0.791470975263 0.101156847314 0.027669092978 0.073487754336 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.318333333333 0.802889127888 0.787094159827 0.097201622259 0.026584401591 0.070617220668 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.320000000000 0.798133923709 0.782440400004 0.093145075317 0.025479321041 0.067665754276 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.321666666667 0.793041459177 0.777456574715 0.088965044830 0.024348057779 0.064616987051 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.323333333333 0.787537213791 0.772069753230 0.084630865328 0.023182625374 0.061448239954 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.325000000000 0.781513944995 0.766174980835 0.080098068162 0.021971474646 0.058126593517 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.326666666667 0.774807124805 0.759611239476 0.075297921272 0.020696787945 0.054601133327 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.328333333333 0.767139906532 0.752107588526 0.070113924186 0.019328394895 0.050785529291 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.330000000000 0.757972713366 0.743135962147 0.064317371519 0.017807080398 0.046510291121 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.331666666667 0.745913154323 0.731333673697 0.057313736699 0.015978830657 0.041334906042 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.333333333333 0.716312842727 0.702364835416 0.042781809868 0.012202777230 0.030579032638 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
